node,value
0,1.0732204663142926e-05
2,5.366102331571463e-06
3,0.0
4,0.0025113358911754446
5,0.0
7,0.0
8,0.0
9,0.0007619865310831477
11,2.6830511657857314e-05
13,0.0009605323173512919
14,0.0
15,0.00023610850258914436
17,3.219661398942878e-05
18,1.609830699471439e-05
21,0.0002146440932628585
22,0.0
23,0.0
24,0.005859783746076037
27,0.0
28,0.0
30,3.756271632100024e-05
33,0.0006868610984411473
35,0.00016098306994714388
38,0.0
40,1.609830699471439e-05
42,7.512543264200048e-05
43,0.0024147460492071585
44,0.007254970352284618
46,0.0
47,0.0
49,0.0
51,0.0
54,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0011268814896300073
61,0.0
63,2.6830511657857314e-05
67,0.0
68,0.0
69,0.0008371119637251482
70,1.609830699471439e-05
72,0.0
73,5.366102331571463e-05
75,0.0
76,0.0
77,0.0
81,1.0732204663142926e-05
82,5.366102331571463e-06
83,0.0004936814145045746
87,0.0
89,2.6830511657857314e-05
91,0.0
94,0.0001019559442998578
95,0.00011268814896300072
96,0.0
98,0.0
101,0.0
102,0.0
103,0.0018620375090552977
106,0.0008371119637251482
107,0.0006439322797885755
108,0.0
109,0.0
110,1.609830699471439e-05
112,0.0
113,0.0
116,0.009589224866518205
118,0.0
119,0.0
120,1.0732204663142926e-05
121,0.0006439322797885755
123,0.0013522577875560086
124,0.0
125,0.0
126,0.0003863593678731453
130,0.00113761369429315
131,0.0
133,0.0
139,0.0
141,0.0
142,0.0
143,2.6830511657857314e-05
145,2.146440932628585e-05
147,3.219661398942878e-05
149,1.609830699471439e-05
150,0.0
151,0.00020927799093128704
152,3.219661398942878e-05
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0021840036489495854
160,0.0
161,0.0
162,1.0732204663142926e-05
164,0.0
167,0.0
168,0.0
169,0.0
170,0.0
172,5.902712564728609e-05
174,0.0005634407448150036
175,0.0
176,0.0
177,0.0
178,6.439322797885756e-05
179,0.0004775831075098602
180,0.0
181,0.0
185,0.0
186,0.00015561696761557243
188,0.0
190,0.0
191,0.001507874755171581
192,0.00023610850258914436
193,0.0
194,0.0
195,0.0
196,1.0732204663142926e-05
198,0.0006278339727938611
200,0.0007619865310831477
206,0.0
208,0.0
210,0.0
211,0.0
214,0.0
215,1.609830699471439e-05
217,0.0002146440932628585
218,0.0
219,0.0
220,0.0017708137694185827
224,0.0
227,0.0
228,0.0
229,3.219661398942878e-05
231,0.0
236,0.0
240,0.0008371119637251482
241,2.146440932628585e-05
243,5.366102331571463e-05
244,0.0
245,0.0
246,0.0006385661774570041
249,2.6830511657857314e-05
250,0.00024147460492071583
251,0.0
253,0.0
254,0.0
256,0.0069866652357060445
259,0.0
260,0.0
265,0.0
266,0.0
268,0.00022537629792600145
269,0.0
271,0.0
272,2.146440932628585e-05
280,0.0
283,0.0
285,6.975933031042901e-05
286,0.0
287,0.0
288,2.6830511657857314e-05
289,0.0005097797214992889
290,0.0
291,2.6830511657857314e-05
293,3.219661398942878e-05
294,0.0
297,1.609830699471439e-05
301,0.0
302,1.0732204663142926e-05
303,0.0
304,0.0
305,0.0017654476670870113
307,0.00012342035362614365
308,0.0
311,0.0
312,0.0003917254702047168
314,1.609830699471439e-05
317,0.0
319,0.0003058678328995734
320,0.0
321,5.366102331571463e-06
322,0.0007619865310831477
323,1.0732204663142926e-05
325,2.6830511657857314e-05
326,0.0
327,0.0
328,0.0
330,5.366102331571463e-06
331,0.0007619865310831477
332,5.366102331571463e-06
333,4.29288186525717e-05
335,5.902712564728609e-05
336,0.0003863593678731453
337,0.0
339,0.0
